,speech
3713,"{'sdr': 7.9412007331848145, 'r2': 0.8615868985652924, 'rmse': 0.022539277}"
3714,"{'sdr': 5.012292861938477, 'r2': 0.7602644115686417, 'rmse': 0.031578057}"
3715,"{'sdr': 3.866131603717804, 'r2': 0.7089335918426514, 'rmse': 0.03603242}"
3716,"{'sdr': 1.828094720840454, 'r2': 0.6037068068981171, 'rmse': 0.04556122}"
3717,"{'sdr': 6.98307991027832, 'r2': 0.833121120929718, 'rmse': 0.025167843}"
3718,"{'sdr': 6.617864370346069, 'r2': 0.821099653840065, 'rmse': 0.02624864}"
3719,"{'sdr': 3.550844192504883, 'r2': 0.6937291622161865, 'rmse': 0.037364382}"
3720,"{'sdr': 3.102637529373169, 'r2': 0.6713741421699524, 'rmse': 0.039343055}"
3721,"{'sdr': 2.589334547519684, 'r2': 0.6447907090187073, 'rmse': 0.041738153}"
3722,"{'sdr': 7.717077136039734, 'r2': 0.8553143292665482, 'rmse': 0.02312843}"
3723,"{'sdr': 2.225915789604187, 'r2': 0.6254007816314697, 'rmse': 0.04352154}"
3724,"{'sdr': 2.158413380384445, 'r2': 0.6217526197433472, 'rmse': 0.043861084}"
3725,"{'sdr': 2.980932593345642, 'r2': 0.665162205696106, 'rmse': 0.039898213}"
3726,"{'sdr': 2.9649516940116882, 'r2': 0.6643436551094055, 'rmse': 0.039971683}"
3727,"{'sdr': 2.1808208525180817, 'r2': 0.6229648888111115, 'rmse': 0.04374808}"
3728,"{'sdr': 2.740115523338318, 'r2': 0.6527012586593628, 'rmse': 0.04101986}"
3729,"{'sdr': 2.9512819647789, 'r2': 0.6636397838592529, 'rmse': 0.040034644}"
3730,"{'sdr': 7.2645556926727295, 'r2': 0.8419392108917236, 'rmse': 0.024365332}"
3731,"{'sdr': 2.499963790178299, 'r2': 0.6400629878044128, 'rmse': 0.042169828}"
3732,"{'sdr': 2.1290576457977295, 'r2': 0.6201615333557129, 'rmse': 0.044009563}"
3733,"{'sdr': 1.3745667040348053, 'r2': 0.5784717202186584, 'rmse': 0.048003357}"
3734,"{'sdr': 7.33794093132019, 'r2': 0.844174936413765, 'rmse': 0.024160337}"
3735,"{'sdr': 2.4261513352394104, 'r2': 0.6361376047134399, 'rmse': 0.042529713}"
3736,"{'sdr': 4.221504330635071, 'r2': 0.7255252301692963, 'rmse': 0.03458795}"
3737,"{'sdr': 7.721610069274902, 'r2': 0.8554465770721436, 'rmse': 0.023116365}"
3738,"{'sdr': 2.8658834099769592, 'r2': 0.6592371463775635, 'rmse': 0.040430196}"
3739,"{'sdr': 3.358905613422394, 'r2': 0.6842595338821411, 'rmse': 0.038199235}"
3740,"{'sdr': 6.528886556625366, 'r2': 0.8180707842111588, 'rmse': 0.026518911}"
3741,"{'sdr': 6.570156216621399, 'r2': 0.8194816410541534, 'rmse': 0.02639321}"
3742,"{'sdr': 6.887291669845581, 'r2': 0.8300330191850662, 'rmse': 0.025446933}"
3743,"{'sdr': 4.096674025058746, 'r2': 0.7197645008563995, 'rmse': 0.03508862}"
3744,"{'sdr': 4.968374669551849, 'r2': 0.758412778377533, 'rmse': 0.031738125}"
3745,"{'sdr': 7.971225380897522, 'r2': 0.8624102771282196, 'rmse': 0.022461502}"
3746,"{'sdr': 4.811582863330841, 'r2': 0.751737654209137, 'rmse': 0.03231624}"
3747,"{'sdr': 3.0671119689941406, 'r2': 0.6695672273635864, 'rmse': 0.03950431}"
3748,"{'sdr': 3.7292152643203735, 'r2': 0.7023844718933105, 'rmse': 0.036604904}"
3749,"{'sdr': 2.9834210872650146, 'r2': 0.6652897894382477, 'rmse': 0.039886784}"
3750,"{'sdr': 3.5534802079200745, 'r2': 0.6938572227954865, 'rmse': 0.037353046}"
3751,"{'sdr': 3.822275996208191, 'r2': 0.7068452835083008, 'rmse': 0.036214817}"
3752,"{'sdr': 3.9081746339797974, 'r2': 0.7109256088733673, 'rmse': 0.035858434}"
3753,"{'sdr': 5.101197957992554, 'r2': 0.7639744430780411, 'rmse': 0.031256482}"
3754,"{'sdr': 2.4323178827762604, 'r2': 0.6364666819572449, 'rmse': 0.042499527}"
3755,"{'sdr': 3.21557879447937, 'r2': 0.6770863234996796, 'rmse': 0.038834803}"
3756,"{'sdr': 2.278341054916382, 'r2': 0.6282245516777039, 'rmse': 0.043259647}"
3757,"{'sdr': 3.0169105529785156, 'r2': 0.667003333568573, 'rmse': 0.039733287}"
3758,"{'sdr': 5.814505219459534, 'r2': 0.7922993898391724, 'rmse': 0.028792193}"
3759,"{'sdr': 3.9115679264068604, 'r2': 0.7110874652862549, 'rmse': 0.035844427}"
3760,"{'sdr': 4.011293649673462, 'r2': 0.7157815396785736, 'rmse': 0.035435237}"
3761,"{'sdr': 3.3057472109794617, 'r2': 0.681609034538269, 'rmse': 0.03843374}"
3762,"{'sdr': 2.091362178325653, 'r2': 0.6181113421916962, 'rmse': 0.04420098}"
3763,"{'sdr': 9.199504256248474, 'r2': 0.8926624804735184, 'rmse': 0.01949956}"
3764,"{'sdr': 5.306617617607117, 'r2': 0.7723966687917709, 'rmse': 0.03052594}"
3765,"{'sdr': 6.107694506645203, 'r2': 0.8031896352767944, 'rmse': 0.027836543}"
3766,"{'sdr': 2.1087753772735596, 'r2': 0.6190609037876129, 'rmse': 0.044112455}"
3767,"{'sdr': 2.034686505794525, 'r2': 0.6150296032428741, 'rmse': 0.044490334}"
3768,"{'sdr': 7.71410346031189, 'r2': 0.8552330732345581, 'rmse': 0.023136351}"
3769,"{'sdr': 2.297821342945099, 'r2': 0.6292715072631836, 'rmse': 0.043162737}"
3770,"{'sdr': 6.962753534317017, 'r2': 0.8324706256389618, 'rmse': 0.025226813}"
3771,"{'sdr': 4.2983898520469666, 'r2': 0.7290375530719757, 'rmse': 0.034283135}"
3772,"{'sdr': 1.4806953072547913, 'r2': 0.5844184458255768, 'rmse': 0.0474204}"
3773,"{'sdr': 6.480987071990967, 'r2': 0.8164232075214386, 'rmse': 0.026665559}"
3774,"{'sdr': 3.5455483198165894, 'r2': 0.6934708952903748, 'rmse': 0.037387174}"
3775,"{'sdr': 4.264196753501892, 'r2': 0.7274750769138336, 'rmse': 0.034418356}"
3776,"{'sdr': 2.009659856557846, 'r2': 0.6136642098426819, 'rmse': 0.044618715}"
3777,"{'sdr': 4.596766233444214, 'r2': 0.7423924505710602, 'rmse': 0.033125445}"
3778,"{'sdr': 3.5920530557632446, 'r2': 0.6957415342330933, 'rmse': 0.037187535}"
3779,"{'sdr': 6.915519833564758, 'r2': 0.8309478908777237, 'rmse': 0.025364367}"
3780,"{'sdr': 1.7982268333435059, 'r2': 0.6020601093769073, 'rmse': 0.045718152}"
3781,"{'sdr': 3.7753918766975403, 'r2': 0.7046032845973969, 'rmse': 0.036410816}"
3782,"{'sdr': 3.0537551641464233, 'r2': 0.6689026653766632, 'rmse': 0.0395651}"
3783,"{'sdr': 1.0670958459377289, 'r2': 0.5611194968223572, 'rmse': 0.04973307}"
3784,"{'sdr': 5.696700215339661, 'r2': 0.7877999246120453, 'rmse': 0.029185357}"
3785,"{'sdr': 4.4221144914627075, 'r2': 0.734626442193985, 'rmse': 0.033798255}"
3786,"{'sdr': 4.733859896659851, 'r2': 0.7483839392662048, 'rmse': 0.03260671}"
3787,"{'sdr': 4.195972383022308, 'r2': 0.7243530452251434, 'rmse': 0.03468977}"
3788,"{'sdr': 2.489810138940811, 'r2': 0.6395247578620911, 'rmse': 0.04221916}"
3789,"{'sdr': 2.4246758222579956, 'r2': 0.6360601484775543, 'rmse': 0.042536937}"
3790,"{'sdr': 1.5089884400367737, 'r2': 0.5860010087490082, 'rmse': 0.047266185}"
3791,"{'sdr': 5.243615508079529, 'r2': 0.7698363214731216, 'rmse': 0.030748166}"
3792,"{'sdr': 2.413303405046463, 'r2': 0.6354534327983856, 'rmse': 0.04259267}"
3793,"{'sdr': 3.2717502117156982, 'r2': 0.6799078285694122, 'rmse': 0.03858447}"
3794,"{'sdr': 2.739487588405609, 'r2': 0.6526685059070587, 'rmse': 0.041022833}"
3795,"{'sdr': 2.3689618706703186, 'r2': 0.6330846548080444, 'rmse': 0.04281066}"
3796,"{'sdr': 4.3248239159584045, 'r2': 0.7302356362342834, 'rmse': 0.03417896}"
3797,"{'sdr': 6.6737449169158936, 'r2': 0.8229822963476181, 'rmse': 0.026080312}"
3798,"{'sdr': 7.578389048576355, 'r2': 0.8513201922178268, 'rmse': 0.023500687}"
3799,"{'sdr': 7.3647624254226685, 'r2': 0.8449851274490356, 'rmse': 0.02408585}"
3800,"{'sdr': 3.9539510011672974, 'r2': 0.7130885422229767, 'rmse': 0.03566995}"
3801,"{'sdr': 2.028919905424118, 'r2': 0.6147149205207825, 'rmse': 0.04451988}"
3802,"{'sdr': 1.8877404928207397, 'r2': 0.6069878041744232, 'rmse': 0.045249417}"
3803,"{'sdr': 5.193430185317993, 'r2': 0.7677818834781647, 'rmse': 0.03092634}"
3804,"{'sdr': 4.193153977394104, 'r2': 0.7242250144481659, 'rmse': 0.034701027}"
3805,"{'sdr': 3.904391825199127, 'r2': 0.7107461988925934, 'rmse': 0.03587405}"
3806,"{'sdr': 3.026256263256073, 'r2': 0.6674826443195343, 'rmse': 0.039690558}"
3807,"{'sdr': 3.772161900997162, 'r2': 0.7044338583946228, 'rmse': 0.036424357}"
3808,"{'sdr': 0.2685866318643093, 'r2': 0.5154581367969513, 'rmse': 0.054521866}"
3809,"{'sdr': 4.653021693229675, 'r2': 0.7448611855506897, 'rmse': 0.032911595}"
3810,"{'sdr': 4.61093008518219, 'r2': 0.7430164217948914, 'rmse': 0.03307147}"
3811,"{'sdr': 6.378953456878662, 'r2': 0.8128763735294342, 'rmse': 0.026980648}"
3812,"{'sdr': 4.498796463012695, 'r2': 0.7380549907684326, 'rmse': 0.03350118}"
3813,"{'sdr': 4.507163166999817, 'r2': 0.7384274899959564, 'rmse': 0.033468932}"
3814,"{'sdr': 5.646727681159973, 'r2': 0.7858697324991226, 'rmse': 0.029353756}"
3815,"{'sdr': 4.207210540771484, 'r2': 0.7248687744140625, 'rmse': 0.034644913}"
3816,"{'sdr': 8.040582537651062, 'r2': 0.8642928600311279, 'rmse': 0.02228286}"
3817,"{'sdr': 2.8946706652641296, 'r2': 0.6607249677181244, 'rmse': 0.040296424}"
3818,"{'sdr': 8.084619045257568, 'r2': 0.8654780983924866, 'rmse': 0.022170173}"
3819,"{'sdr': 7.959005236625671, 'r2': 0.8620733022689819, 'rmse': 0.022493124}"
3820,"{'sdr': 4.475252330303192, 'r2': 0.737005740404129, 'rmse': 0.03359212}"
3821,"{'sdr': 5.892819166183472, 'r2': 0.7952508926391602, 'rmse': 0.028533762}"
3822,"{'sdr': 3.8127702474594116, 'r2': 0.7063915431499481, 'rmse': 0.03625446}"
3823,"{'sdr': 6.643959283828735, 'r2': 0.8219810724258423, 'rmse': 0.026169898}"
3824,"{'sdr': 8.028992414474487, 'r2': 0.8639795184135437, 'rmse': 0.022312611}"
3825,"{'sdr': 1.914554238319397, 'r2': 0.6084651350975037, 'rmse': 0.045109943}"
3826,"{'sdr': 6.497518420219421, 'r2': 0.8169933557510376, 'rmse': 0.026614854}"
3827,"{'sdr': 2.7463430166244507, 'r2': 0.6530263423919678, 'rmse': 0.040990468}"
3828,"{'sdr': 6.769232153892517, 'r2': 0.826163187623024, 'rmse': 0.025795173}"
3829,"{'sdr': 1.1361569911241531, 'r2': 0.565032035112381, 'rmse': 0.049339205}"
3830,"{'sdr': 1.6676758229732513, 'r2': 0.5948420464992523, 'rmse': 0.046410497}"
3831,"{'sdr': 4.976686537265778, 'r2': 0.7587659358978271, 'rmse': 0.031707764}"
3832,"{'sdr': 4.055933058261871, 'r2': 0.7178685069084167, 'rmse': 0.035253588}"
3833,"{'sdr': 5.14978289604187, 'r2': 0.765985831618309, 'rmse': 0.031082138}"
3834,"{'sdr': 2.430942952632904, 'r2': 0.6363939940929413, 'rmse': 0.042506255}"
3835,"{'sdr': 1.7672212421894073, 'r2': 0.6003477871417999, 'rmse': 0.04588164}"
3836,"{'sdr': 2.1665889024734497, 'r2': 0.6221951544284821, 'rmse': 0.043819822}"
3837,"{'sdr': 6.2506139278411865, 'r2': 0.8083400726318359, 'rmse': 0.027382264}"
3838,"{'sdr': 2.8521615266799927, 'r2': 0.6585215330123901, 'rmse': 0.040494114}"
3839,"{'sdr': 3.9299869537353516, 'r2': 0.7119587659835815, 'rmse': 0.035768498}"
3840,"{'sdr': 4.614339172840118, 'r2': 0.7431661188602448, 'rmse': 0.03305849}"
3841,"{'sdr': 3.175416588783264, 'r2': 0.6750612854957581, 'rmse': 0.039014783}"
3842,"{'sdr': 4.205007553100586, 'r2': 0.7247682809829712, 'rmse': 0.034653705}"
3843,"{'sdr': 3.9531025290489197, 'r2': 0.7130483090877533, 'rmse': 0.035673432}"
3844,"{'sdr': 4.120095372200012, 'r2': 0.7208509743213654, 'rmse': 0.034994133}"
3845,"{'sdr': 1.530488282442093, 'r2': 0.5872012674808502, 'rmse': 0.04714934}"
3846,"{'sdr': 4.753195941448212, 'r2': 0.7492212653160095, 'rmse': 0.032534204}"
3847,"{'sdr': 4.654155969619751, 'r2': 0.7449157536029816, 'rmse': 0.0329073}"
3848,"{'sdr': 1.5334247052669525, 'r2': 0.5873655080795288, 'rmse': 0.047133397}"
3849,"{'sdr': 7.400541305541992, 'r2': 0.8460606038570404, 'rmse': 0.023986839}"
3850,"{'sdr': 7.001948952674866, 'r2': 0.8337249904870987, 'rmse': 0.02511323}"
3851,"{'sdr': 7.238340377807617, 'r2': 0.8411338329315186, 'rmse': 0.024438974}"
3852,"{'sdr': 5.089200735092163, 'r2': 0.7634779065847397, 'rmse': 0.031299684}"
3853,"{'sdr': 4.997285008430481, 'r2': 0.759635329246521, 'rmse': 0.031632666}"
3854,"{'sdr': 2.0389217138290405, 'r2': 0.6152606010437012, 'rmse': 0.044468652}"
3855,"{'sdr': 1.851647049188614, 'r2': 0.6050033867359161, 'rmse': 0.045437835}"
3856,"{'sdr': 2.5506436824798584, 'r2': 0.6427469551563263, 'rmse': 0.041924495}"
3857,"{'sdr': 4.384651184082031, 'r2': 0.732942521572113, 'rmse': 0.03394435}"
3858,"{'sdr': 6.304520964622498, 'r2': 0.810255154967308, 'rmse': 0.027212849}"
3859,"{'sdr': 9.462767839431763, 'r2': 0.8983368128538132, 'rmse': 0.018917408}"
3860,"{'sdr': 4.71861332654953, 'r2': 0.7477219104766846, 'rmse': 0.032664}"
3861,"{'sdr': 0.7577932626008987, 'r2': 0.5435113310813904, 'rmse': 0.05153596}"
3862,"{'sdr': 2.7749183773994446, 'r2': 0.6545157134532928, 'rmse': 0.040855836}"
3863,"{'sdr': 1.6413596272468567, 'r2': 0.5933766067028046, 'rmse': 0.04655132}"
3864,"{'sdr': 1.6813653707504272, 'r2': 0.5955959558486938, 'rmse': 0.046337407}"
3865,"{'sdr': 0.23407284170389175, 'r2': 0.5134738683700562, 'rmse': 0.054738935}"
3866,"{'sdr': 3.792836368083954, 'r2': 0.7054374516010284, 'rmse': 0.036337767}"
3867,"{'sdr': 4.301577508449554, 'r2': 0.7291816174983978, 'rmse': 0.034270555}"
3868,"{'sdr': 4.868864417076111, 'r2': 0.7541922926902771, 'rmse': 0.032103825}"
3869,"{'sdr': 4.860966205596924, 'r2': 0.7538546919822693, 'rmse': 0.03213303}"
3870,"{'sdr': 4.283094108104706, 'r2': 0.7283384203910828, 'rmse': 0.034343556}"
3871,"{'sdr': 7.026478052139282, 'r2': 0.8345067948102951, 'rmse': 0.025042407}"
3872,"{'sdr': 3.181042969226837, 'r2': 0.675345242023468, 'rmse': 0.03898952}"
3873,"{'sdr': 1.3440914452075958, 'r2': 0.5767604112625122, 'rmse': 0.048172083}"
3874,"{'sdr': 3.5622313618659973, 'r2': 0.6942857801914215, 'rmse': 0.037315432}"
3875,"{'sdr': 2.2916600108146667, 'r2': 0.6289403140544891, 'rmse': 0.04319336}"
3876,"{'sdr': 3.944547474384308, 'r2': 0.7126451730728149, 'rmse': 0.035708584}"
3877,"{'sdr': 5.76476514339447, 'r2': 0.7904074788093567, 'rmse': 0.028957546}"
3878,"{'sdr': 4.029046595096588, 'r2': 0.7165979743003845, 'rmse': 0.03536288}"
3879,"{'sdr': 5.238828063011169, 'r2': 0.7696407586336136, 'rmse': 0.030765124}"
3880,"{'sdr': 3.221455216407776, 'r2': 0.6773838996887207, 'rmse': 0.038808532}"
3881,"{'sdr': 3.2779711484909058, 'r2': 0.6802189946174622, 'rmse': 0.03855684}"
3882,"{'sdr': 1.667841225862503, 'r2': 0.5948457717895508, 'rmse': 0.04640961}"
3883,"{'sdr': 3.1297552585601807, 'r2': 0.6727496683597565, 'rmse': 0.039220423}"
3884,"{'sdr': 1.8045876920223236, 'r2': 0.6024110913276672, 'rmse': 0.045684684}"
3885,"{'sdr': 2.240515947341919, 'r2': 0.6261878311634064, 'rmse': 0.043448444}"
3886,"{'sdr': 4.9211585521698, 'r2': 0.7564184218645096, 'rmse': 0.031911124}"
3887,"{'sdr': 2.1722228825092316, 'r2': 0.6224999725818634, 'rmse': 0.04379141}"
3888,"{'sdr': 7.083727717399597, 'r2': 0.8363172858953476, 'rmse': 0.024877893}"
3889,"{'sdr': 2.975597083568573, 'r2': 0.6648879945278168, 'rmse': 0.039922725}"
3890,"{'sdr': 6.897507309913635, 'r2': 0.8303641378879547, 'rmse': 0.025417022}"
3891,"{'sdr': 8.1356680393219, 'r2': 0.8668404966592789, 'rmse': 0.022040252}"
3892,"{'sdr': 6.634441614151001, 'r2': 0.8216601759195328, 'rmse': 0.026198592}"
3893,"{'sdr': 3.068266212940216, 'r2': 0.6696257889270782, 'rmse': 0.039499052}"
3894,"{'sdr': 7.213091254234314, 'r2': 0.8403566777706146, 'rmse': 0.024510121}"
3895,"{'sdr': 3.0619090795516968, 'r2': 0.6693093180656433, 'rmse': 0.039527975}"
3896,"{'sdr': 9.750480651855469, 'r2': 0.9042296931147575, 'rmse': 0.01830105}"
3897,"{'sdr': 5.670556426048279, 'r2': 0.7867893427610397, 'rmse': 0.029273335}"
3898,"{'sdr': 3.1634002923965454, 'r2': 0.6744537949562073, 'rmse': 0.039068792}"
3899,"{'sdr': 3.438554108142853, 'r2': 0.6882081627845764, 'rmse': 0.03785056}"
3900,"{'sdr': 7.448052167892456, 'r2': 0.8474799543619156, 'rmse': 0.023855988}"
3901,"{'sdr': 4.600066244602203, 'r2': 0.7425286769866943, 'rmse': 0.03311286}"
3902,"{'sdr': 6.198755502700806, 'r2': 0.8064828217029572, 'rmse': 0.027546234}"
3903,"{'sdr': 2.1903152763843536, 'r2': 0.6234783232212067, 'rmse': 0.043700285}"
3904,"{'sdr': 1.5658389031887054, 'r2': 0.5891726911067963, 'rmse': 0.046957836}"
3905,"{'sdr': 3.220975697040558, 'r2': 0.677358090877533, 'rmse': 0.038810678}"
3906,"{'sdr': 4.228619933128357, 'r2': 0.7258569002151489, 'rmse': 0.034559626}"
3907,"{'sdr': 7.5402748584747314, 'r2': 0.850205734372139, 'rmse': 0.023604032}"
3908,"{'sdr': 3.337532877922058, 'r2': 0.6831952333450317, 'rmse': 0.038293358}"
3909,"{'sdr': 2.7058088779449463, 'r2': 0.6509086489677429, 'rmse': 0.041182205}"
3910,"{'sdr': 3.6268433928489685, 'r2': 0.6974346041679382, 'rmse': 0.03703888}"
3911,"{'sdr': 3.9402160048484802, 'r2': 0.7124370038509369, 'rmse': 0.035726395}"
3912,"{'sdr': 3.991864025592804, 'r2': 0.7148711979389191, 'rmse': 0.035514593}"
3913,"{'sdr': 2.611473798751831, 'r2': 0.6459509432315826, 'rmse': 0.04163191}"
3914,"{'sdr': 3.993605673313141, 'r2': 0.7149527370929718, 'rmse': 0.03550747}"
3915,"{'sdr': 4.212302267551422, 'r2': 0.7251031994819641, 'rmse': 0.03462461}"
3916,"{'sdr': 1.8697062134742737, 'r2': 0.6059967875480652, 'rmse': 0.045343466}"
3917,"{'sdr': 6.353397965431213, 'r2': 0.8119795024394989, 'rmse': 0.027060146}"
3918,"{'sdr': 2.0504453778266907, 'r2': 0.615888774394989, 'rmse': 0.044409692}"
3919,"{'sdr': 1.9915662705898285, 'r2': 0.612675815820694, 'rmse': 0.044711757}"
3920,"{'sdr': 5.078383684158325, 'r2': 0.7630238980054855, 'rmse': 0.031338688}"
3921,"{'sdr': 4.762559235095978, 'r2': 0.7496262788772583, 'rmse': 0.032499157}"
3922,"{'sdr': 5.7907408475875854, 'r2': 0.7913972437381744, 'rmse': 0.028871074}"
3923,"{'sdr': 6.980834007263184, 'r2': 0.8330496996641159, 'rmse': 0.025174353}"
3924,"{'sdr': 3.654029667377472, 'r2': 0.698754221200943, 'rmse': 0.03692313}"
3925,"{'sdr': 4.671708643436432, 'r2': 0.745679646730423, 'rmse': 0.032840863}"
3926,"{'sdr': 2.0928896963596344, 'r2': 0.6181974112987518, 'rmse': 0.044193212}"
3927,"{'sdr': 2.5889283418655396, 'r2': 0.6447703242301941, 'rmse': 0.041740112}"
3928,"{'sdr': 1.6581647098064423, 'r2': 0.5943087339401245, 'rmse': 0.046461344}"
3929,"{'sdr': 4.370892643928528, 'r2': 0.7323219776153564, 'rmse': 0.033998154}"
3930,"{'sdr': 4.230846464633942, 'r2': 0.7259535193443298, 'rmse': 0.034550767}"
3931,"{'sdr': 4.153545498847961, 'r2': 0.7223996520042419, 'rmse': 0.034859627}"
3932,"{'sdr': 4.898540675640106, 'r2': 0.7554553747177124, 'rmse': 0.03199433}"
3933,"{'sdr': 5.975777506828308, 'r2': 0.7983429729938507, 'rmse': 0.02826254}"
3934,"{'sdr': 2.237969785928726, 'r2': 0.6260503232479095, 'rmse': 0.043461174}"
3935,"{'sdr': 2.639651596546173, 'r2': 0.6474419832229614, 'rmse': 0.04149707}"
3936,"{'sdr': 2.3617546260356903, 'r2': 0.6326991617679596, 'rmse': 0.0428462}"
3937,"{'sdr': 2.4218328297138214, 'r2': 0.6359083652496338, 'rmse': 0.04255086}"
3938,"{'sdr': 4.261890649795532, 'r2': 0.7273732125759125, 'rmse': 0.034427498}"
3939,"{'sdr': 2.8249648213386536, 'r2': 0.6571165025234222, 'rmse': 0.04062111}"
3940,"{'sdr': 1.241355761885643, 'r2': 0.5709760785102844, 'rmse': 0.048745245}"
3941,"{'sdr': 2.519989311695099, 'r2': 0.6411239802837372, 'rmse': 0.042072717}"
3942,"{'sdr': 2.788369655609131, 'r2': 0.655215859413147, 'rmse': 0.040792614}"
3943,"{'sdr': 4.166610836982727, 'r2': 0.7230001091957092, 'rmse': 0.034807228}"
3944,"{'sdr': 3.252822756767273, 'r2': 0.6789586246013641, 'rmse': 0.038668636}"
3945,"{'sdr': 3.9142924547195435, 'r2': 0.7112161219120026, 'rmse': 0.035833187}"
3946,"{'sdr': 3.219071626663208, 'r2': 0.6772620975971222, 'rmse': 0.03881919}"
3947,"{'sdr': 3.845047652721405, 'r2': 0.7079305946826935, 'rmse': 0.036119986}"
3948,"{'sdr': 4.286571443080902, 'r2': 0.728498786687851, 'rmse': 0.034329813}"
3949,"{'sdr': 2.7997031807899475, 'r2': 0.6558057069778442, 'rmse': 0.040739425}"
3950,"{'sdr': 2.9892057180404663, 'r2': 0.6655860841274261, 'rmse': 0.039860226}"
3951,"{'sdr': 4.946538507938385, 'r2': 0.7574946880340576, 'rmse': 0.031818014}"
3952,"{'sdr': 2.0499035716056824, 'r2': 0.6158587038516998, 'rmse': 0.044412464}"
3953,"{'sdr': 4.572116732597351, 'r2': 0.7413145899772644, 'rmse': 0.033219583}"
3954,"{'sdr': 1.6586954891681671, 'r2': 0.5943382680416107, 'rmse': 0.046458505}"
3955,"{'sdr': 3.3565381169319153, 'r2': 0.6841416358947754, 'rmse': 0.03820965}"
3956,"{'sdr': 2.2512030601501465, 'r2': 0.6267638206481934, 'rmse': 0.04339502}"
3957,"{'sdr': 4.60568368434906, 'r2': 0.7427856922149658, 'rmse': 0.033091452}"
3958,"{'sdr': 7.06271231174469, 'r2': 0.8356560170650482, 'rmse': 0.02493816}"
3959,"{'sdr': 3.782801628112793, 'r2': 0.7049583494663239, 'rmse': 0.03637977}"
3960,"{'sdr': 2.992904484272003, 'r2': 0.6657761633396149, 'rmse': 0.039843254}"
3961,"{'sdr': 4.8675620555877686, 'r2': 0.754108652472496, 'rmse': 0.03210864}"
3962,"{'sdr': 4.028259217739105, 'r2': 0.7165756225585938, 'rmse': 0.035366092}"
3963,"{'sdr': 3.7990713119506836, 'r2': 0.70573690533638, 'rmse': 0.03631169}"
3964,"{'sdr': 4.8284608125686646, 'r2': 0.7524624168872833, 'rmse': 0.032253508}"
3965,"{'sdr': 3.1824991106987, 'r2': 0.6754191815853119, 'rmse': 0.038982976}"
3966,"{'sdr': 3.3659419417381287, 'r2': 0.6846078932285309, 'rmse': 0.038168307}"
3967,"{'sdr': 7.381520867347717, 'r2': 0.8454905301332474, 'rmse': 0.024039421}"
3968,"{'sdr': 5.053051114082336, 'r2': 0.7619695365428925, 'rmse': 0.031430222}"
3969,"{'sdr': 5.99545955657959, 'r2': 0.7990706861019135, 'rmse': 0.028198566}"
3970,"{'sdr': 5.232152342796326, 'r2': 0.7693682461977005, 'rmse': 0.030788777}"
3971,"{'sdr': 2.052529454231262, 'r2': 0.6159961819648743, 'rmse': 0.044399034}"
3972,"{'sdr': 2.5092315673828125, 'r2': 0.6405551433563232, 'rmse': 0.042124856}"
3973,"{'sdr': 2.140529155731201, 'r2': 0.6207835078239441, 'rmse': 0.043951485}"
3974,"{'sdr': 5.942860245704651, 'r2': 0.7971206456422806, 'rmse': 0.028369848}"
3975,"{'sdr': 2.6608607172966003, 'r2': 0.648553192615509, 'rmse': 0.041395865}"
3976,"{'sdr': 2.8185999393463135, 'r2': 0.6567859053611755, 'rmse': 0.04065089}"
3977,"{'sdr': 2.9123282432556152, 'r2': 0.661635011434555, 'rmse': 0.040214587}"
3978,"{'sdr': 3.644724190235138, 'r2': 0.6983024477958679, 'rmse': 0.036962714}"
3979,"{'sdr': 3.0054008960723877, 'r2': 0.6664153337478638, 'rmse': 0.03978597}"
3980,"{'sdr': 6.843277812004089, 'r2': 0.828599140048027, 'rmse': 0.025576206}"
3981,"{'sdr': 6.978257894515991, 'r2': 0.8329670429229736, 'rmse': 0.02518182}"
3982,"{'sdr': 4.454106688499451, 'r2': 0.7360605895519257, 'rmse': 0.033673998}"
3983,"{'sdr': 1.1063524335622787, 'r2': 0.5633478760719299, 'rmse': 0.049508795}"
3984,"{'sdr': 2.5801968574523926, 'r2': 0.6443073451519012, 'rmse': 0.041782092}"
3985,"{'sdr': 4.804095923900604, 'r2': 0.7514169365167618, 'rmse': 0.032344107}"
